,original subtotal,discount,net subtotal,tax,shipping,area,notes,tender,payment cash,payment card,payment gift card,payment store credit,payment check,payment other,payment total,gift card sold,gift card used
163729,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
163775,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
165335,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
165458,13.50,0.00,13.50,0.00,4.39,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,17.89,,
165461,500.00,0.00,500.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,500.00,,
165608,14.40,0.00,14.40,0.00,4.39,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,18.79,,
165884,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
166083,200.00,0.00,200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,200.00,,
166314,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
166883,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
167841,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
168281,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
168759,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
169220,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
169374,75.00,0.00,75.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,75.00,,
170200,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
171146,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
171269,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
171718,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
171832,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
172209,2000.00,0.00,2000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,,
172313,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
172520,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
173296,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
173371,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
174568,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
174631,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
175394,500.00,0.00,500.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,500.00,,
175533,225.00,0.00,225.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,225.00,,
175579,2000.00,0.00,2000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,,
175910,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
176482,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
177336,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
177902,75.00,0.00,75.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,75.00,,
178068,1029.20,0.00,1029.20,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1029.20,,
180823,2000.00,0.00,2000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,,
181056,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
181845,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
185170,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
185678,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
186233,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
187496,28.00,0.00,28.00,0.00,6.25,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,34.25,,
187693,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
192176,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
194360,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
196561,200.00,0.00,200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,200.00,,
196956,1200.00,0.00,1200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,,
202958,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
204647,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
205927,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
207992,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
215576,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
217925,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
218479,290.00,0.00,290.00,0.00,6.05,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,296.05,,
219817,1000.00,0.00,1000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,,
220003,336.00,0.00,336.00,0.00,6.05,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,342.05,,
227006,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
228915,500.00,0.00,500.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,500.00,,
229153,120.00,0.00,120.00,0.00,20.10,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,140.10,,
231615,2000.00,0.00,2000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,,
231688,1500.00,0.00,1500.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,,
232400,2200.00,0.00,2200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,2200.00,,
233508,41.46,0.00,41.46,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,41.46,,
234600,159.70,0.00,159.70,7.48,20.05,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,187.23,,
234601,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234602,75.00,0.00,75.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,75.00,,
234603,125.00,0.00,125.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,125.00,,
234604,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234605,55.00,0.00,55.00,0.00,7.13,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,62.13,,
234608,54.00,0.00,54.00,0.00,6.44,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,60.44,,
234611,103.19,0.00,103.19,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,103.19,,
234614,103.19,0.00,103.19,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,103.19,,
234617,257.53,0.00,257.53,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,257.53,,
234620,180.00,0.00,180.00,0.00,9.14,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,189.14,,
234625,38.44,0.00,38.44,0.00,5.83,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,44.27,,
234628,20.00,0.00,20.00,0.00,6.36,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,26.36,,
234631,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234632,160.00,0.00,160.00,0.00,10.67,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,170.67,,
234636,5.00,0.00,5.00,0.31,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.31,,
234639,94.00,0.00,94.00,0.00,6.74,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.74,,
234644,60.00,0.00,60.00,0.00,6.74,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,66.74,,
234647,24.00,0.00,24.00,0.00,7.69,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,31.69,,
234650,120.00,0.00,120.00,0.00,10.40,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,130.40,,
234654,103.19,0.00,103.19,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,103.19,,
234658,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234659,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234660,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
234664,144.90,0.00,144.90,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,144.90,,
234669,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
234670,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
234671,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
234672,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
234673,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234673,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234674,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234675,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234676,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234677,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234678,55.00,0.00,55.00,0.00,7.13,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,62.13,,
234681,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234682,88.60,0.00,88.60,3.04,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,91.64,,
234683,41.46,0.00,41.46,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,41.46,,
234686,9.00,0.00,9.00,0.00,6.56,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,15.56,,
234689,40.00,0.00,40.00,0.00,12.87,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,52.87,,
234692,144.65,0.00,144.65,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,144.65,,
234698,1500.00,0.00,1500.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,,
234699,109.00,0.00,109.00,0.00,9.25,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,118.25,,
234700,111.80,0.00,111.80,4.49,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,116.29,,
234701,142.58,0.00,142.58,6.41,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,148.99,,
234702,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234703,41.46,0.00,41.46,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,41.46,,
234706,100.00,0.00,100.00,0.00,10.65,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,110.65,,
234709,10.00,0.00,10.00,6.88,8.08,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,24.96,,
234716,14.95,0.00,14.95,0.93,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,15.88,,
234719,54.00,0.00,54.00,0.00,6.44,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,60.44,,
234722,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234746,27.00,0.00,27.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,27.00,,
234750,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234751,42.30,0.00,42.30,2.64,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,44.94,,
234757,10.80,0.00,10.80,0.68,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,11.48,,
234761,21.99,0.00,21.99,1.37,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,23.36,,
234766,36.00,0.00,36.00,2.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,38.25,,
234769,33.30,0.00,33.30,2.08,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.38,,
234772,72.32,0.00,72.32,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,72.32,,
234775,76.45,0.00,76.45,4.78,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,81.23,,
234780,365.00,0.00,365.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,365.00,,
234781,3000.00,0.00,3000.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,,
234782,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
234783,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
234784,12.00,0.00,12.00,0.75,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,12.75,,
234787,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
234788,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234789,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234790,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234791,17.10,0.00,17.10,1.07,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,18.17,,
234795,12.00,0.00,12.00,0.75,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,12.75,,
234798,150.00,0.00,150.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,150.00,,
234799,60.00,0.00,60.00,1.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,61.25,,
234804,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234805,55.00,0.00,55.00,3.44,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,58.44,,
234808,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
234809,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
234810,191.00,0.00,191.00,3.19,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,194.19,,
234817,32.00,0.00,32.00,0.00,6.52,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,38.52,,
234820,12.81,0.00,12.81,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,12.81,,
234822,104.18,0.00,104.18,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,104.18,,
234825,85.87,0.00,85.87,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,85.87,,
234828,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
234830,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
234832,12.81,0.00,12.81,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,12.81,,
234833,900.00,0.00,900.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,900.00,,
234834,108.00,0.00,108.00,6.75,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,114.75,,
234839,32.50,0.00,32.50,2.03,6.00,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.53,,
234844,39.00,0.00,39.00,1.50,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.50,,
234849,201.60,0.00,201.60,10.35,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,211.95,,
234865,53.10,0.00,53.10,3.32,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,56.42,,
234869,60.00,0.00,60.00,3.75,11.58,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,75.33,,
234874,45.00,0.00,45.00,2.81,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,47.81,,
234879,206.10,0.00,206.10,10.41,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,216.51,,
234887,168.00,0.00,168.00,10.50,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,178.50,,
234891,147.00,0.00,147.00,9.19,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,156.19,,
234904,24.00,0.00,24.00,1.50,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.50,,
234907,52.00,0.00,52.00,3.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,55.25,,
234914,36.00,0.00,36.00,2.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,38.25,,
234921,32.40,0.00,32.40,2.03,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,34.43,,
234928,87.30,0.00,87.30,4.61,10.65,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,102.56,,
234938,80.00,0.00,80.00,4.06,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,84.06,,
234944,114.00,0.00,114.00,7.13,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,121.13,,
234951,13.00,0.00,13.00,0.81,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,13.81,,
234955,44.05,0.00,44.05,2.75,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,46.80,,
234959,71.10,0.00,71.10,4.44,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,75.54,,
234964,24.00,0.00,24.00,0.00,8.40,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,32.40,,
234968,10.00,0.00,10.00,0.63,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.63,,
234971,10.00,0.00,10.00,0.63,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.63,,
234974,20.00,0.00,20.00,1.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,21.25,,
234977,44.10,0.00,44.10,2.08,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,46.18,,
234983,78.30,0.00,78.30,4.89,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,83.19,,
234991,18.00,0.00,18.00,1.13,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,19.13,,
234994,54.00,0.00,54.00,0.00,6.74,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,60.74,,
234997,10.00,0.00,10.00,0.00,6.74,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,16.74,,
235000,15.00,0.00,15.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,15.00,,
235001,60.00,0.00,60.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,60.00,,
235002,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
235003,76.00,0.00,76.00,2.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,78.25,,
235004,103.19,0.00,103.19,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,103.19,,
235007,154.64,0.00,154.64,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,154.64,,
235010,206.08,0.00,206.08,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,206.08,,
235014,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
235015,85.00,0.00,85.00,2.81,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,87.81,,
235016,50.80,0.00,50.80,0.68,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,51.48,,
235017,208.30,0.00,208.30,10.52,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,218.82,,
235018,103.19,0.00,103.19,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,103.19,,
235021,18.00,0.00,18.00,1.13,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,19.13,,
235024,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
235025,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235026,300.00,0.00,300.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,300.00,,
235027,72.00,0.00,72.00,1.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,73.25,,
235036,40.00,0.00,40.00,2.50,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,42.50,,
235040,51.00,0.00,51.00,3.19,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,54.19,,
235045,26.00,0.00,26.00,1.63,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,27.63,,
235048,20.70,0.00,20.70,1.29,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,21.99,,
235052,37.80,0.00,37.80,2.36,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.16,,
235057,108.00,0.00,108.00,6.75,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,114.75,,
235064,96.95,0.00,96.95,0.00,20.57,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,117.52,,
235070,2.00,0.00,2.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,
235073,77.47,0.00,77.47,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,77.47,,
235076,21.60,0.00,21.60,0.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,21.85,,
235080,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235083,200.00,0.00,200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,200.00,,
235084,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235085,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235086,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235087,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235088,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235089,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235090,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
235091,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
235092,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
235093,8.10,0.00,8.10,0.51,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,8.61,,
235096,19.80,0.00,19.80,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,19.80,,
235097,117.00,0.00,117.00,5.06,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,122.06,,
235104,101.70,0.00,101.70,6.36,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,108.06,,
235116,100.00,0.00,100.00,6.25,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,106.25,,
235123,15.00,0.00,15.00,0.94,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,15.94,,
235131,141.32,0.00,141.32,0.00,12.97,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,154.29,,
235135,4121.10,0.00,4121.10,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,4121.10,,
235136,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235137,100.00,0.00,100.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,100.00,,
235138,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
235139,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
235140,68.40,0.00,68.40,2.02,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,70.42,,
235145,13.50,0.00,13.50,0.84,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,14.34,,
235150,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
235151,103.19,0.00,103.19,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,103.19,,
235154,46.60,0.00,46.60,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,46.60,,
235162,90.00,0.00,90.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,90.00,,
235163,90.00,0.00,90.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,90.00,,
235164,41.46,0.00,41.46,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,41.46,,
235167,1029.20,0.00,1029.20,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1029.20,,
235168,200.00,0.00,200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,200.00,,
235171,200.00,0.00,200.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,200.00,,
