Order Name,Order Date,Item ID,Description,Quantity,Unit Price,Discount Amount,Amount,Taxable,Tax Amount
234834,06/14/2026,BOOK-200-075,Science and Health with Key to the Scriptures by Mary Baker Eddy  - Spanish,1,28.00,0.00,28.00,No,1.75
234834,06/14/2026,PH-300-323,"Arise, Shine! Prints",1,66.00,0.00,66.00,No,4.12
234844,06/14/2026,BOOK-500-826,By Their Fruits Ye Shall Know Them,1,15.00,0.00,15.00,No,0.58
234844,06/14/2026,PH-300-103,The Quiet Room - Matted,1,12.00,0.00,12.00,No,0.46
234844,06/14/2026,GIFT-800-700,What Our Leader Says Matted Prints,1,12.00,0.00,12.00,No,0.46
234869,06/14/2026,STA-100-199,Watercolor Historic House Notecard Sets,1,30.00,0.00,30.00,No,1.88
234869,06/14/2026,STA-100-199,Watercolor Historic House Notecard Sets,1,30.00,0.00,30.00,No,1.87
234719,06/14/2026,,The Mother Church Impressionist Painting Notecard,12,4.50,0.00,54.00,No,0.00
234839,06/14/2026,JEWEL-100-800,Cross and Crown Stained Glass Lapel Pin,4,7.00,0.00,28.00,No,1.75
234839,06/14/2026,,The Mother Church Impressionist Painting Notecard,1,4.50,0.00,4.50,No,0.28
234746,06/14/2026,,The Mother Church Impressionist Painting Notecard,6,4.50,0.00,27.00,No,0.00
234784,06/14/2026,BOOK-200-100,Science and Health with Key to the Scriptures by Mary Baker Eddy  - Sterling Edition,1,12.00,0.00,12.00,No,0.75
234716,06/14/2026,HH-BOOK-500-349LY,HH - Lullaby for a Child by Doris Peel - Lynn,1,14.95,0.00,14.95,No,0.93
234673,06/14/2026,46364039971013,Ongoing Fundraising,1,50.00,0.00,50.00,No,0.00
234672,06/14/2026,46364040102085,Ongoing Fundraising,1,20.00,0.00,20.00,No,0.00
234671,06/14/2026,46364040036549,Ongoing Fundraising,1,250.00,0.00,250.00,No,0.00
234669,06/14/2026,46364040003781,Ongoing Fundraising,1,100.00,0.00,100.00,No,0.00
234654,06/14/2026,46364003926213,Historic House Fund,1,100.00,0.00,100.00,No,0.00
234654,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
234614,06/14/2026,46364003926213,Historic House Fund,1,100.00,0.00,100.00,No,0.00
234614,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
234602,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
234601,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234601,06/14/2026,TOUR-100-600,Lynn and Swampscott Tours,1,0.00,0.00,0.00,No,0.00
235178,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235178,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
235173,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235173,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
235459,06/14/2026,PH-300-108,Rathvon Framed Quote,1,9.00,0.00,9.00,No,0.56
235401,06/14/2026,PH-300-108,Rathvon Framed Quote,2,9.00,0.00,18.00,No,1.13
235401,06/14/2026,BOOK-200-363,A Complete Concordance to the Writings of Mary Baker Eddy,1,40.50,0.00,40.50,No,2.53
235408,06/14/2026,PH-300-018,Red Rock at Sunset,1,16.20,0.00,16.20,No,1.01
235267,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235267,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
235261,06/14/2026,46364067430597,General Donation,1,100.00,0.00,100.00,No,0.00
235045,06/14/2026,HH-GIFT-900-102CH,HH-Glass Cross & Crown Paperweight - Chestnut Hill,1,26.00,0.00,26.00,No,1.63
235070,06/14/2026,HH-STA-300-420CH,HH - Postcard - Chestnut Hill,1,1.00,0.00,1.00,No,0.00
235070,06/14/2026,HH-STA-300-420CH,HH - Postcard - Chestnut Hill,1,1.00,0.00,1.00,No,0.00
235027,06/14/2026,HH-GIFT-900-103CH,HH-Cross and Crown Ornament - Chestnut Hill,1,20.00,0.00,20.00,No,0.35
235027,06/14/2026,,HH - Chestnut Hill Mini Notebooks - CONCORD,1,12.00,0.00,12.00,No,0.21
235027,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.69
235018,06/14/2026,46364003926213,Historic House Fund,1,100.00,0.00,100.00,No,0.00
235018,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
234810,06/14/2026,HH-JEWEL-100-800CH,HH - Cross and Crown Stained Glass Lapel Pin - Chestnut Hill,1,7.00,0.00,7.00,No,0.12
234810,06/14/2026,HH-JEWEL-100-800CH,HH - Cross and Crown Stained Glass Lapel Pin - Chestnut Hill,1,7.00,0.00,7.00,No,0.12
234810,06/14/2026,BOOK-500-006,"A Home for Spike, by Heather Vogel Frederick",1,37.00,0.00,37.00,No,0.62
234810,06/14/2026,HH-GIFT-300-153CH,HH-Chestnut Hill Scarf - Chestnut Hill,2,50.00,0.00,100.00,No,1.67
234810,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.66
234799,06/14/2026,GIFT-600-005,"""Spike"" the Squirrel",1,20.00,0.00,20.00,No,0.42
234799,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.83
234678,06/14/2026,GIFT-600-108,Musical Lamb,1,55.00,0.00,55.00,No,0.00
234664,06/14/2026,BOOK-500-347,On Noah's Ark by Jan Brett,1,16.20,0.00,16.20,No,0.00
234664,06/14/2026,GIFT-400-730,Little Children's Prayer by Mary Baker Eddy,1,24.30,0.00,24.30,No,0.00
234664,06/14/2026,GIFT-300-000,Men's Fleece Vest,1,41.40,0.00,41.40,No,0.00
234664,06/14/2026,GIFT-300-927,Historic Houses Tote,2,31.50,0.00,63.00,No,0.00
234647,06/14/2026,BOOK-400-318,Paths of Pioneer Christian Scientists by Christopher L. Tyner,1,24.00,0.00,24.00,No,0.00
234636,06/14/2026,GIFT-800-600,Longyear Magnetic Flashlight Keychain,1,5.00,0.00,5.00,No,0.31
235057,06/14/2026,PH-100-963,Hope - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,1.13
235057,06/14/2026,PH-100-965,Love - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,1.13
235057,06/14/2026,PH-100-967,Joy - Matted Perforated Embroidery with Light Background,1,18.00,0.00,18.00,No,1.13
235057,06/14/2026,PH-100-964,Faith - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,1.12
235057,06/14/2026,GIFT-100-102,Framed “Brother Birds” Prints,1,36.00,0.00,36.00,No,2.24
235048,06/14/2026,HH-BOOK-400-649-CH,HH-The Devil's Auction by William Rathvon - Chestnut Hill,1,8.10,0.00,8.10,No,0.51
235048,06/14/2026,HH-AUD-100-172CH,HH-I Heard Lincoln That Day - Chestnut Hill,1,12.60,0.00,12.60,No,0.78
235237,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235254,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234676,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234644,06/14/2026,GIFT-400-109,Cross and Crown Stained-glass Suncatcher,1,60.00,0.00,60.00,No,0.00
234689,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,40.00,0.00,40.00,No,0.00
235221,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235221,06/14/2026,46363848147141,Membership,1,60.00,0.00,60.00,No,0.00
235319,06/14/2026,JEWEL-100-100,Cross and Crown Seal Pendants - Nikki Paulk,1,103.50,0.00,103.50,No,6.47
234790,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234628,06/14/2026,JEWEL-100-801,Cross and Crown Brooch Pin,1,20.00,0.00,20.00,No,0.00
234658,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235064,06/14/2026,BOOK-400-104,Christian Science In Germany by Frances Thurber Seal,3,9.00,0.00,27.00,No,0.00
235064,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235064,06/14/2026,BOOK-500-745,Island of Peace in an Ocean of Unrest: The Letters of Dorothy von Moltke by Catherine R. Hammond,1,29.95,0.00,29.95,No,0.00
234639,06/14/2026,GIFT-400-109,Cross and Crown Stained-glass Suncatcher,1,54.00,0.00,54.00,No,0.00
234639,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234757,06/14/2026,STA-100-098,Sheep Notecards,1,5.40,0.00,5.40,No,0.34
234757,06/14/2026,STA-100-099,Sheep Notecards,1,5.40,0.00,5.40,No,0.34
234750,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234681,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234631,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235007,06/14/2026,46364019491013,Graham Historic House Endowment Fund,1,150.00,0.00,150.00,No,0.00
235007,06/14/2026,46363976827077,Donor Cover Cost,1,4.64,0.00,4.64,No,0.00
234611,06/14/2026,46364019196101,Longyear Fund,1,100.00,0.00,100.00,No,0.00
234611,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
235299,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
235140,06/14/2026,BOOK-500-059,Walking Between the Times: Paul's Moral Reasoning by J. Paul Sampley,1,21.60,0.00,21.60,No,0.64
235140,06/14/2026,GIFT-500-009,Chestnut Hill Magnetic Floral Notepads,1,10.80,0.00,10.80,No,0.32
235140,06/14/2026,46363848147141,Membership,1,36.00,0.00,36.00,No,1.06
235163,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235163,06/14/2026,46364019163333,Longyear Fund,1,50.00,0.00,50.00,No,0.00
235162,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235162,06/14/2026,46364019163333,Longyear Fund,1,50.00,0.00,50.00,No,0.00
235212,06/14/2026,46364037546181,Historic House Appeal,1,200.00,0.00,200.00,No,0.00
234959,06/14/2026,GIFT-300-927,Historic Houses Tote,1,31.50,0.00,31.50,No,1.97
234959,06/14/2026,BOOK-400-316,"A Chronological Reference to Mary Baker Eddy's Books Miscellaneous Writings: 1883 - 1896 and The First Church of Christ, Scientist, and Miscellany",2,10.80,0.00,21.60,No,1.35
234959,06/14/2026,BOOK-400-046,A Most Agreeable Man: Lyman Foster Brackett by Peter J. Hodgson,1,18.00,0.00,18.00,No,1.12
234608,06/14/2026,GIFT-400-109,Cross and Crown Stained-glass Suncatcher,1,54.00,0.00,54.00,No,0.00
235097,06/14/2026,GIFT-400-109,Cross and Crown Stained-glass Suncatcher,1,54.00,0.00,54.00,No,2.34
235097,06/14/2026,GIFT-900-103,Cross and Crown Ornament,1,18.00,0.00,18.00,No,0.78
235097,06/14/2026,BOOK-400-103,A Precious Legacy: Christian Science Comes to Japan by Emi Abiko,1,9.00,0.00,9.00,No,0.39
235097,06/14/2026,46363848147141,Membership,1,36.00,0.00,36.00,No,1.55
235016,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.04
235016,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.04
235016,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.04
235016,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.04
235016,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.52
235454,06/14/2026,JEWEL-100-100,Cross and Crown Seal Pendants - Nikki Paulk,1,94.50,0.00,94.50,No,5.91
235454,06/14/2026,JEWEL-100-992,Sterling Silver Box Chain Necklaces,1,34.59,0.00,34.59,No,2.16
235454,06/14/2026,PH-300-108,Rathvon Framed Quote,1,9.00,0.00,9.00,No,0.56
235451,06/14/2026,GIFT-300-928,Kitchen Towels,2,16.20,0.00,32.40,No,2.02
235437,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.17
235437,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.17
235437,06/14/2026,,The Mother Church Impressionist Painting Notecard,2,4.05,0.00,8.10,No,0.51
235437,06/14/2026,STA-100-323,Spike Notecard,1,4.05,0.00,4.05,No,0.26
235437,06/14/2026,STA-300-900,James Gilman Notecards,1,19.80,0.00,19.80,No,1.24
235437,06/14/2026,GIFT-900-103,Cross and Crown Ornament,1,18.00,0.00,18.00,No,1.13
235437,06/14/2026,STA-300-902,Amesbury Notecards,1,25.20,0.00,25.20,No,1.58
235437,06/14/2026,GIFT-300-927,Historic Houses Tote,2,31.50,0.00,63.00,No,3.93
235437,06/14/2026,GIFT-500-009,Chestnut Hill Magnetic Floral Notepads,1,10.80,0.00,10.80,No,0.68
235437,06/14/2026,STA-300-901,Chestnut Hill Notecards,1,25.20,0.00,25.20,No,1.57
235437,06/14/2026,PH-300-108,Rathvon Framed Quote,1,9.00,0.00,9.00,No,0.56
235437,06/14/2026,BOOK-400-020,“A Woman of Sound Education” – Mary Baker Eddy’s School Years by Heather Vogel Frederick,1,18.00,0.00,18.00,No,1.11
235253,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235250,06/14/2026,JEWEL-100-110,Cross and Crown Seal Pendant Earrings,1,196.20,0.00,196.20,No,12.26
235208,06/14/2026,46364004024517,Historic House Fund,1,25.00,0.00,25.00,No,0.00
235208,06/14/2026,46363976827077,Donor Cover Cost,1,1.02,0.00,1.02,No,0.00
234825,06/14/2026,46364019294405,Longyear Fund,1,75.00,0.00,75.00,No,0.00
234825,06/14/2026,46363976827077,Donor Cover Cost,1,10.87,0.00,10.87,No,0.00
235394,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234675,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235150,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234994,06/14/2026,GIFT-900-103,Cross and Crown Ornament,3,18.00,0.00,54.00,No,0.00
234632,06/14/2026,GIFT-400-109,Cross and Crown Stained-glass Suncatcher,2,60.00,0.00,120.00,No,0.00
234632,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235080,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
235080,06/14/2026,46363848179909,Membership,1,25.00,0.00,25.00,No,0.00
235239,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235238,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235180,06/14/2026,AUD-300-530,"Hymn Music from ""Follow and Rejoice""",1,14.40,0.00,14.40,No,0.59
235180,06/14/2026,AUD-100-415,William Tyndale: A Ploughman's Talk,1,19.80,0.00,19.80,No,0.81
235180,06/14/2026,BOOK-300-104,Christian Science in East Germany: The Church that Came in from the Cold by Gregory Sandford,1,13.50,0.00,13.50,No,0.55
235180,06/14/2026,GIFT-800-700,What Our Leader Says Matted Prints,1,10.80,0.00,10.80,No,0.44
235180,06/14/2026,STA-100-301,Longyear Notecard,1,3.37,0.00,3.37,No,0.14
235180,06/14/2026,STA-100-301,Longyear Notecard,1,3.37,0.00,3.37,No,0.14
235180,06/14/2026,STA-100-300,Photo Cards,1,3.37,0.00,3.37,No,0.14
235180,06/14/2026,STA-100-301,Longyear Notecard,1,3.37,0.00,3.37,No,0.14
235180,06/14/2026,STA-300-420,Postcard,1,0.67,0.00,0.67,No,0.03
235180,06/14/2026,STA-300-420,Postcard,1,0.67,0.00,0.67,No,0.03
235180,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.58
234692,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234692,06/14/2026,46364019196101,Longyear Fund,1,100.00,0.00,100.00,No,0.00
234692,06/14/2026,46363976827077,Donor Cover Cost,1,4.65,0.00,4.65,No,0.00
235135,06/14/2026,46364040102085,Ongoing Fundraising,1,4121.10,0.00,4121.10,No,0.00
234833,06/14/2026,BDCA8D4,Mary Baker Eddy's New England Tour Deposit (Fall 2026),1,900.00,0.00,900.00,No,0.00
234660,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
234659,06/14/2026,46363848147141,Membership,1,50.00,0.00,50.00,No,0.00
234650,06/14/2026,JEWEL-100-100,Cross and Crown Seal Pendants - Nikki Paulk,1,115.00,0.00,115.00,No,0.00
234650,06/14/2026,CHARGE-200-100,Gift Wrap,1,5.00,0.00,5.00,No,0.00
235273,06/14/2026,GIFT-500-009,Chestnut Hill Magnetic Floral Notepads,1,10.80,0.00,10.80,No,0.00
235273,06/14/2026,STA-200-501,Wallpaper Pen,1,7.20,0.00,7.20,No,0.00
235273,06/14/2026,GIFT-400-732,Home Plaque,1,18.00,0.00,18.00,No,0.00
235273,06/14/2026,GIFT-300-928,Kitchen Towels,1,16.20,0.00,16.20,No,0.00
235273,06/14/2026,GIFT-500-001,Chestnut Hill Coasters,1,14.40,0.00,14.40,No,0.00
235273,06/14/2026,CHARGE-200-100,Gift Wrap,1,4.50,0.00,4.50,No,0.00
235089,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235264,06/14/2026,BOOK-500-250,The Isotropic View by Barbara Cook Spencer,1,80.00,0.00,80.00,No,0.00
234706,06/14/2026,BOOK-500-250,The Isotropic View by Barbara Cook Spencer,1,100.00,0.00,100.00,No,0.00
234620,06/14/2026,GIFT100550,Decorative Wooden Bowls and More,1,72.00,0.00,72.00,No,0.00
234620,06/14/2026,GIFT100550,Decorative Wooden Bowls and More,1,54.00,0.00,54.00,No,0.00
234620,06/14/2026,GIFT-400-109,Cross and Crown Stained-glass Suncatcher,1,54.00,0.00,54.00,No,0.00
234603,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
234603,06/14/2026,46364019163333,Longyear Fund,1,50.00,0.00,50.00,No,0.00
234670,06/14/2026,46364037808325,Annual Appeal,1,250.00,0.00,250.00,No,0.00
234617,06/14/2026,46364003958981,Historic House Fund,1,250.00,0.00,250.00,No,0.00
234617,06/14/2026,46363976827077,Donor Cover Cost,1,7.53,0.00,7.53,No,0.00
234604,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235256,06/14/2026,46364037546181,Historic House Appeal,1,200.00,0.00,200.00,No,0.00
235430,06/14/2026,GIFT-600-005,"""Spike"" the Squirrel",1,18.00,0.00,18.00,No,0.91
235430,06/14/2026,PH-300-108,Rathvon Framed Quote,1,9.00,0.00,9.00,No,0.46
235430,06/14/2026,,Squirrel Socks,1,19.80,0.00,19.80,No,0.99
235430,06/14/2026,STA-300-905,Artwork of 400 Beacon Street Notecards,1,27.00,0.00,27.00,No,1.35
235430,06/14/2026,STA-100-199,Watercolor Historic House Notecard Sets,1,27.00,0.00,27.00,No,1.35
233508,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
233508,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
232400,06/14/2026,BDCA8D4-SpringBalance,Mary Baker Eddy's New England Tour Balance (Spring 2026),1,2200.00,0.00,2200.00,No,0.00
231615,06/14/2026,BDCA8D5,Mary Baker Eddy's New England Tour Deposit (Spring 2026),1,2000.00,0.00,2000.00,No,0.00
235281,06/14/2026,46364003926213,Historic House Fund,1,100.00,0.00,100.00,No,0.00
235281,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
229153,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,2,40.00,0.00,80.00,No,0.00
229153,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
